Date_Last_Researched,Latitude,Longitude,Country,Capacity_(MW),Technology_Type,Status,Start_year,Retired_year,Subregion,Region,GEM_location_ID,GEM_phase_ID,PV_value
2/13/2023,45.8067,12.2063,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823534,G826600,3.741
2/13/2023,40.5488,17.0806,Italy,7.9,PV,operating,,,Southern Europe,Europe,L823535,G826601,4.175
2/13/2023,40.5488,17.0806,Italy,11.4,PV,operating,,,Southern Europe,Europe,L823536,G826602,4.175
2/13/2023,45.2209,10.037,Italy,3.6,PV,operating,,,Southern Europe,Europe,L823537,G826603,3.811
2/13/2023,46.0635,13.2358,Italy,2,PV,operating,,,Southern Europe,Europe,L823538,G826604,3.683
2/13/2023,46.0635,13.2358,Italy,3.3,PV,operating,,,Southern Europe,Europe,L823539,G826605,3.683
2/13/2023,38.1112,13.3524,Italy,6.8,PV,operating,,,Southern Europe,Europe,L823541,G826607,4.282
2/13/2023,41.6286,13.5759,Italy,4.7,PV,operating,,,Southern Europe,Europe,L823542,G826608,4.085
2/13/2023,41.6286,13.5759,Italy,4.9,PV,operating,,,Southern Europe,Europe,L823543,G826609,4.085
2/6/2023,41.0572,16.7041,Italy,19,PV,operating,2021,,Southern Europe,Europe,L823544,G826610,4.165
2/13/2023,44.8014,10.3281,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823546,G826612,3.83
2/13/2023,44.8014,10.3281,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823547,G826613,3.83
2/13/2023,44.8014,10.3281,Italy,2.9,PV,operating,,,Southern Europe,Europe,L823548,G826614,3.83
2/13/2023,44.8014,10.3281,Italy,3.7,PV,operating,,,Southern Europe,Europe,L823549,G826615,3.83
2/13/2023,44.8014,10.3281,Italy,3.8,PV,operating,,,Southern Europe,Europe,L823550,G826616,3.83
2/13/2023,44.8014,10.3281,Italy,5,PV,operating,,,Southern Europe,Europe,L823551,G826617,3.83
2/13/2023,44.8014,10.3281,Italy,6.2,PV,operating,,,Southern Europe,Europe,L823552,G826618,3.83
2/13/2023,38.0174,12.516,Italy,9.7,PV,operating,,,Southern Europe,Europe,L823553,G826619,4.388
2/13/2023,41.2035,14.1169,Italy,2.2,PV,operating,,,Southern Europe,Europe,L823554,G826620,4.103
2/13/2023,37.5024,15.0874,Italy,2,PV,operating,,,Southern Europe,Europe,L823555,G826621,4.427
2/13/2023,46.0635,13.2358,Italy,1.9,PV,operating,,,Southern Europe,Europe,L823557,G826623,3.683
2/13/2023,45.0369,9.1378,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823558,G826624,3.802
2/13/2023,44.5385,10.936,Italy,1,PV,operating,,,Southern Europe,Europe,L823559,G826625,3.851
2/13/2023,43.7159,10.4019,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823560,G826626,3.979
2/13/2023,43.9471,12.6308,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823561,G826627,3.83
2/13/2023,43.9471,12.6308,Italy,3.1,PV,operating,,,Southern Europe,Europe,L823562,G826628,3.83
2/13/2023,42.3103,13.9576,Italy,3,PV,operating,,,Southern Europe,Europe,L823563,G826629,3.902
2/13/2023,43.107,12.403,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823565,G826631,3.915
2/13/2023,43.107,12.403,Italy,1.9,PV,operating,,,Southern Europe,Europe,L823566,G826632,3.915
2/13/2023,43.107,12.403,Italy,2,PV,operating,,,Southern Europe,Europe,L823567,G826633,3.915
2/13/2023,43.6941,12.7013,Italy,2.4,PV,operating,,,Southern Europe,Europe,L823569,G826635,3.768
2/13/2023,42.3103,13.9576,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823571,G826637,3.902
2/13/2023,42.1369,13.6103,Italy,4.7,PV,operating,,,Southern Europe,Europe,L823572,G826638,4.133
2/13/2023,41.6495,14.2081,Italy,2,PV,operating,,,Southern Europe,Europe,L823573,G826639,3.998
2/13/2023,43.153,13.1509,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823574,G826640,3.815
2/13/2023,44.8476,9.6665,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823576,G826642,3.829
2/13/2023,44.8476,9.6665,Italy,2,PV,operating,,,Southern Europe,Europe,L823577,G826643,3.829
2/13/2023,44.8476,9.6665,Italy,5,PV,operating,,,Southern Europe,Europe,L823578,G826644,3.829
2/13/2023,45.2209,10.037,Italy,5.9,PV,operating,,,Southern Europe,Europe,L823579,G826645,3.811
2/13/2023,38.1112,13.3524,Italy,3.9,PV,operating,,,Southern Europe,Europe,L823580,G826646,4.282
2/13/2023,38.1112,13.3524,Italy,5.9,PV,operating,,,Southern Europe,Europe,L823581,G826647,4.282
2/13/2023,41.2035,14.1169,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823582,G826648,4.103
2/13/2023,41.2035,14.1169,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823583,G826649,4.103
2/13/2023,42.3103,13.9576,Italy,4.2,PV,operating,,,Southern Europe,Europe,L823584,G826650,3.902
2/13/2023,44.4581,7.5581,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823585,G826651,4.018
2/13/2023,42.4937,11.9451,Italy,1,PV,operating,,,Southern Europe,Europe,L823586,G826652,4.115
2/13/2023,42.4937,11.9451,Italy,1,PV,operating,,,Southern Europe,Europe,L823587,G826653,4.115
2/13/2023,37.5668,14.2808,Italy,3.6,PV,operating,,,Southern Europe,Europe,L823588,G826654,4.337
2/13/2023,41.6286,13.5759,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823589,G826655,4.085
2/13/2023,41.6286,13.5759,Italy,2.7,PV,operating,,,Southern Europe,Europe,L823590,G826656,4.085
2/13/2023,43.107,12.403,Italy,4,PV,operating,,,Southern Europe,Europe,L823591,G826657,3.915
2/13/2023,44.4939,11.3426,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823593,G826659,3.807
2/13/2023,45.4642,9.1896,Italy,1.1,PV,operating,,,Southern Europe,Europe,L823594,G826660,3.789
2/13/2023,45.4642,9.1896,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823595,G826661,3.789
2/13/2023,45.2613,9.4917,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823596,G826662,3.795
2/13/2023,41.6286,13.5759,Italy,2,PV,operating,,,Southern Europe,Europe,L823597,G826663,4.085
2/13/2023,42.7902,10.3403,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823598,G826664,4.033
2/13/2023,42.7902,10.3403,Italy,2.1,PV,operating,,,Southern Europe,Europe,L823599,G826665,4.033
2/13/2023,44.4581,7.5581,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823600,G826666,4.018
2/13/2023,43.7159,10.4019,Italy,3.7,PV,operating,,,Southern Europe,Europe,L823602,G826668,3.979
2/13/2023,38.6267,16.0987,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823604,G826670,4.102
2/13/2023,41.6286,13.5759,Italy,5.9,PV,operating,,,Southern Europe,Europe,L823605,G826671,4.085
2/13/2023,43.9357,11.0942,Italy,2.4,PV,operating,,,Southern Europe,Europe,L823606,G826672,3.755
2/13/2023,45.0678,7.6825,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823607,G826673,3.839
2/13/2023,45.0678,7.6825,Italy,4.8,PV,operating,,,Southern Europe,Europe,L823608,G826674,3.839
2/13/2023,44.8014,10.3281,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823609,G826675,3.83
2/13/2023,44.8014,10.3281,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823610,G826676,3.83
2/13/2023,44.8014,10.3281,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823611,G826677,3.83
2/13/2023,44.8014,10.3281,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823612,G826678,3.83
2/13/2023,44.8014,10.3281,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823613,G826679,3.83
2/13/2023,44.8014,10.3281,Italy,2.8,PV,operating,,,Southern Europe,Europe,L823614,G826680,3.83
2/13/2023,43.153,13.1509,Italy,3,PV,operating,,,Southern Europe,Europe,L823615,G826681,3.815
2/13/2023,42.1027,14.4159,Italy,2.2,PV,operating,,,Southern Europe,Europe,L823616,G826682,3.951
2/13/2023,45.7796,10.4259,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823617,G826683,3.34
2/13/2023,41.8933,12.4829,Italy,5,PV,operating,,,Southern Europe,Europe,L823618,G826684,4.161
2/13/2023,40.4194,15.3108,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823619,G826685,4.027
2/13/2023,44.835,8.745,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823620,G826686,3.833
2/13/2023,43.7159,10.4019,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823621,G826687,3.979
2/13/2023,44.8476,9.6665,Italy,1.9,PV,operating,,,Southern Europe,Europe,L823622,G826688,3.829
2/13/2023,45.7796,10.4259,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823623,G826689,3.34
2/13/2023,45.7796,10.4259,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823624,G826690,3.34
2/13/2023,41.4595,13.0126,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823625,G826691,4.112
2/13/2023,41.4595,13.0126,Italy,3.9,PV,operating,,,Southern Europe,Europe,L823626,G826692,4.112
2/13/2023,45.8067,12.2063,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823628,G826694,3.741
2/13/2023,42.3103,13.9576,Italy,1.9,PV,operating,,,Southern Europe,Europe,L823629,G826695,3.902
2/13/2023,42.3103,13.9576,Italy,2,PV,operating,,,Southern Europe,Europe,L823630,G826696,3.902
2/13/2023,42.654,12.4397,Italy,1.9,PV,operating,,,Southern Europe,Europe,L823631,G826697,4.1
2/13/2023,44.0178,10.4544,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823632,G826698,3.736
2/13/2023,44.0178,10.4544,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823633,G826699,3.736
2/13/2023,45.9563,12.6597,Italy,2,PV,operating,,,Southern Europe,Europe,L823635,G826701,3.716
2/13/2023,40.7233,8.561,Italy,3.5,PV,operating,,,Southern Europe,Europe,L823637,G826703,4.203
2/13/2023,43.153,13.1509,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823639,G826705,3.815
2/13/2023,41.6495,14.2081,Italy,3,PV,operating,,,Southern Europe,Europe,L823640,G826706,3.998
2/13/2023,44.835,8.745,Italy,3,PV,operating,,,Southern Europe,Europe,L823641,G826707,3.833
2/13/2023,44.835,8.745,Italy,4.1,PV,operating,,,Southern Europe,Europe,L823642,G826708,3.833
2/13/2023,46.0635,13.2358,Italy,3.3,PV,operating,,,Southern Europe,Europe,L823643,G826709,3.683
2/13/2023,45.7796,10.4259,Italy,4,PV,operating,,,Southern Europe,Europe,L823644,G826710,3.34
2/13/2023,43.9357,11.0942,Italy,2.9,PV,operating,,,Southern Europe,Europe,L823646,G826712,3.755
2/13/2023,46.0635,13.2358,Italy,2,PV,operating,,,Southern Europe,Europe,L823647,G826713,3.683
2/13/2023,46.0635,13.2358,Italy,3.2,PV,operating,,,Southern Europe,Europe,L823648,G826714,3.683
2/13/2023,44.835,8.745,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823649,G826715,3.833
2/13/2023,46.0635,13.2358,Italy,2,PV,operating,,,Southern Europe,Europe,L823650,G826716,3.683
2/13/2023,37.0646,15.2907,Italy,1,PV,operating,,,Southern Europe,Europe,L823651,G826717,4.459
2/13/2023,37.0646,15.2907,Italy,13.4,PV,operating,,,Southern Europe,Europe,L823652,G826718,4.459
2/6/2023,37.5751,14.0518,Italy,18,PV,pre-construction,2023,,Southern Europe,Europe,L823653,G826719,4.404
2/13/2023,45.567,8.0869,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823654,G826720,3.821
2/13/2023,44.835,8.745,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823655,G826721,3.833
2/13/2023,44.835,8.745,Italy,3.1,PV,operating,,,Southern Europe,Europe,L823656,G826722,3.833
2/13/2023,44.835,8.745,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823657,G826723,3.833
2/13/2023,44.2334,8.2526,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823658,G826724,3.592
2/13/2023,36.922,14.7214,Italy,2,PV,operating,,,Southern Europe,Europe,L823660,G826726,4.469
2/13/2023,36.922,14.7214,Italy,4,PV,operating,,,Southern Europe,Europe,L823661,G826727,4.469
2/13/2023,37.5024,15.0874,Italy,2,PV,operating,,,Southern Europe,Europe,L823662,G826728,4.427
2/13/2023,37.5024,15.0874,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823663,G826729,4.427
2/13/2023,44.3641,12.059,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823666,G826732,3.83
2/13/2023,44.3641,12.059,Italy,4.6,PV,operating,,,Southern Europe,Europe,L823667,G826733,3.83
2/13/2023,43.153,13.1509,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823668,G826734,3.815
2/13/2023,45.5843,8.546,Italy,2.8,PV,operating,,,Southern Europe,Europe,L823669,G826735,3.889
2/13/2023,45.1693,10.6708,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823670,G826736,3.802
2/13/2023,45.7796,10.4259,Italy,4.8,PV,operating,,,Southern Europe,Europe,L823673,G826739,3.34
2/13/2023,39.5967,16.3331,Italy,1,PV,operating,,,Southern Europe,Europe,L823674,G826740,4.259
2/13/2023,39.5967,16.3331,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823675,G826741,4.259
2/13/2023,45.8067,12.2063,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823676,G826742,3.741
2/13/2023,45.8067,12.2063,Italy,2,PV,operating,,,Southern Europe,Europe,L823677,G826743,3.741
2/13/2023,44.4581,7.5581,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823678,G826744,4.018
2/13/2023,41.2035,14.1169,Italy,5,PV,operating,,,Southern Europe,Europe,L823679,G826745,4.103
2/13/2023,42.4147,12.8859,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823681,G826747,4.094
2/13/2023,43.9471,12.6308,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823683,G826749,3.83
2/13/2023,43.9471,12.6308,Italy,2.2,PV,operating,,,Southern Europe,Europe,L823684,G826750,3.83
2/13/2023,43.9471,12.6308,Italy,4.3,PV,operating,,,Southern Europe,Europe,L823685,G826751,3.83
2/13/2023,41.7173,14.8262,Italy,4,PV,operating,,,Southern Europe,Europe,L823686,G826752,3.964
2/13/2023,41.6286,13.5759,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823687,G826753,4.085
2/13/2023,45.0678,7.6825,Italy,4.9,PV,operating,,,Southern Europe,Europe,L823688,G826754,3.839
2/13/2023,42.1027,14.4159,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823689,G826755,3.951
2/13/2023,38.1112,13.3524,Italy,4,PV,operating,,,Southern Europe,Europe,L823690,G826756,4.282
2/13/2023,44.6087,10.5948,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823691,G826757,3.812
2/13/2023,41.8933,12.4829,Italy,1.1,PV,operating,,,Southern Europe,Europe,L823693,G826759,4.161
2/13/2023,41.8933,12.4829,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823694,G826760,4.161
2/13/2023,41.8933,12.4829,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823695,G826761,4.161
2/13/2023,41.8933,12.4829,Italy,2.4,PV,operating,,,Southern Europe,Europe,L823696,G826762,4.161
2/13/2023,41.8933,12.4829,Italy,14.8,PV,operating,,,Southern Europe,Europe,L823697,G826763,4.161
2/13/2023,41.8933,12.4829,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823698,G826764,4.161
2/13/2023,41.8933,12.4829,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823699,G826765,4.161
2/13/2023,41.8933,12.4829,Italy,4,PV,operating,,,Southern Europe,Europe,L823700,G826766,4.161
2/13/2023,41.8933,12.4829,Italy,9,PV,operating,,,Southern Europe,Europe,L823701,G826767,4.161
2/13/2023,45.6349,11.4064,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823702,G826768,3.629
2/13/2023,45.6349,11.4064,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823703,G826769,3.629
2/13/2023,45.6349,11.4064,Italy,2.2,PV,operating,,,Southern Europe,Europe,L823704,G826770,3.629
2/13/2023,42.7902,10.3403,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823705,G826771,4.033
2/13/2023,42.7902,10.3403,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823706,G826772,4.033
2/13/2023,42.7902,10.3403,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823707,G826773,4.033
2/13/2023,42.7902,10.3403,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823708,G826774,4.033
2/13/2023,37.0646,15.2907,Italy,2,PV,operating,,,Southern Europe,Europe,L823709,G826775,4.459
2/13/2023,41.7173,14.8262,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823710,G826776,3.964
2/13/2023,44.8476,9.6665,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823711,G826777,3.829
2/13/2023,46.103,11.1297,Italy,2.1,PV,operating,,,Southern Europe,Europe,L823712,G826778,3.702
2/13/2023,44.6087,10.5948,Italy,1,PV,operating,,,Southern Europe,Europe,L823714,G826780,3.812
2/13/2023,41.4595,13.0126,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823715,G826781,4.112
2/13/2023,41.4595,13.0126,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823716,G826782,4.112
2/13/2023,41.4595,13.0126,Italy,3,PV,operating,,,Southern Europe,Europe,L823717,G826783,4.112
2/13/2023,41.4595,13.0126,Italy,3,PV,operating,,,Southern Europe,Europe,L823718,G826784,4.112
2/13/2023,41.4595,13.0126,Italy,5.2,PV,operating,,,Southern Europe,Europe,L823719,G826785,4.112
2/13/2023,41.4595,13.0126,Italy,6,PV,operating,,,Southern Europe,Europe,L823720,G826786,4.112
2/13/2023,44.4939,11.3426,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823721,G826787,3.807
2/13/2023,40.4476,16.4736,Italy,3.2,PV,operating,,,Southern Europe,Europe,L823722,G826788,4.103
2/13/2023,44.9772,12.2742,Italy,7.1,PV,operating,,,Southern Europe,Europe,L823723,G826789,3.815
2/13/2023,44.835,8.745,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823724,G826790,3.833
2/13/2023,40.4194,15.3108,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823726,G826792,4.027
2/13/2023,40.1522,18.2261,Italy,7.9,PV,operating,,,Southern Europe,Europe,L823727,G826793,4.22
2/13/2023,40.1522,18.2261,Italy,9.2,PV,operating,,,Southern Europe,Europe,L823728,G826794,4.22
2/13/2023,40.7801,8.5258,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823729,G826795,4.224
2/13/2023,40.7801,8.5258,Italy,5,PV,operating,,,Southern Europe,Europe,L823730,G826796,4.224
2/13/2023,42.1369,13.6103,Italy,2,PV,operating,,,Southern Europe,Europe,L823731,G826797,4.133
2/13/2023,42.1369,13.6103,Italy,2.4,PV,operating,,,Southern Europe,Europe,L823732,G826798,4.133
2/13/2023,42.1369,13.6103,Italy,2.8,PV,operating,,,Southern Europe,Europe,L823733,G826799,4.133
2/13/2023,42.1369,13.6103,Italy,4.7,PV,operating,,,Southern Europe,Europe,L823734,G826800,4.133
2/13/2023,40.6359,17.6884,Italy,15,PV,operating,,,Southern Europe,Europe,L823735,G826801,4.198
2/13/2023,45.2613,9.4917,Italy,6,PV,operating,,,Southern Europe,Europe,L823736,G826802,3.795
2/13/2023,45.0678,7.6825,Italy,4.8,PV,operating,,,Southern Europe,Europe,L823737,G826803,3.839
2/13/2023,45.0678,7.6825,Italy,1.7,PV,operating,,,Southern Europe,Europe,L823738,G826804,3.839
2/13/2023,46.0635,13.2358,Italy,1.4,PV,operating,,,Southern Europe,Europe,L823739,G826805,3.683
2/13/2023,40.4476,16.4736,Italy,5.2,PV,operating,,,Southern Europe,Europe,L823740,G826806,4.103
2/13/2023,40.4194,15.3108,Italy,2,PV,operating,,,Southern Europe,Europe,L823741,G826807,4.027
2/13/2023,46.0635,13.2358,Italy,3.3,PV,operating,,,Southern Europe,Europe,L823742,G826808,3.683
2/13/2023,46.0635,13.2358,Italy,4.6,PV,operating,,,Southern Europe,Europe,L823743,G826809,3.683
2/13/2023,46.0635,13.2358,Italy,5.6,PV,operating,,,Southern Europe,Europe,L823744,G826810,3.683
2/13/2023,45.7567,9.7542,Italy,1.1,PV,operating,,,Southern Europe,Europe,L823745,G826811,3.673
2/13/2023,41.5028,15.4529,Italy,8,PV,operating,,,Southern Europe,Europe,L823746,G826812,4.066
2/13/2023,40.7801,8.5258,Italy,4,PV,operating,,,Southern Europe,Europe,L823747,G826813,4.224
2/13/2023,43.6941,12.7013,Italy,2.6,PV,operating,,,Southern Europe,Europe,L823748,G826814,3.768
2/13/2023,44.9772,12.2742,Italy,3,PV,operating,,,Southern Europe,Europe,L823749,G826815,3.815
2/13/2023,41.7173,14.8262,Italy,3,PV,operating,,,Southern Europe,Europe,L823750,G826816,3.964
2/13/2023,44.6087,10.5948,Italy,2,PV,operating,,,Southern Europe,Europe,L823751,G826817,3.812
2/13/2023,40.5488,17.0806,Italy,4,PV,operating,,,Southern Europe,Europe,L823752,G826818,4.175
2/13/2023,41.2035,14.1169,Italy,1.6,PV,operating,,,Southern Europe,Europe,L823753,G826819,4.103
2/13/2023,44.4939,11.3426,Italy,1,PV,operating,,,Southern Europe,Europe,L823754,G826820,3.807
2/13/2023,45.5843,8.546,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823755,G826821,3.889
2/13/2023,45.5843,8.546,Italy,1.3,PV,operating,,,Southern Europe,Europe,L823756,G826822,3.889
2/13/2023,45.9563,12.6597,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823757,G826823,3.716
2/13/2023,45.2613,9.4917,Italy,3.2,PV,operating,,,Southern Europe,Europe,L823758,G826824,3.795
2/13/2023,42.1027,14.4159,Italy,1.5,PV,operating,,,Southern Europe,Europe,L823759,G826825,3.951
2/13/2023,42.1027,14.4159,Italy,3.5,PV,operating,,,Southern Europe,Europe,L823760,G826826,3.951
2/13/2023,43.153,13.1509,Italy,2,PV,operating,,,Southern Europe,Europe,L823761,G826827,3.815
2/13/2023,43.153,13.1509,Italy,2.3,PV,operating,,,Southern Europe,Europe,L823762,G826828,3.815
2/13/2023,41.2035,14.1169,Italy,1.9,PV,operating,,,Southern Europe,Europe,L823763,G826829,4.103
2/13/2023,40.6359,17.6884,Italy,2.9,PV,operating,,,Southern Europe,Europe,L823764,G826830,4.198
2/13/2023,41.6286,13.5759,Italy,1.8,PV,operating,,,Southern Europe,Europe,L823765,G826831,4.085
2/13/2023,40.7801,8.5258,Italy,2,PV,operating,,,Southern Europe,Europe,L823766,G826832,4.224
2/13/2023,43.5172,11.7639,Italy,4.6,PV,operating,,,Southern Europe,Europe,L823767,G826833,3.864
2/13/2023,44.4939,11.3426,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823768,G826834,3.807
2/13/2023,40.9965,15.1406,Italy,2.5,PV,operating,,,Southern Europe,Europe,L823769,G826835,3.994
2/13/2023,40.9965,15.1406,Italy,3.4,PV,operating,,,Southern Europe,Europe,L823770,G826836,3.994
2/13/2023,37.3123,13.5747,Italy,6.5,PV,operating,,,Southern Europe,Europe,L823771,G826837,4.488
2/13/2023,43.0923,13.6388,Italy,3.5,PV,operating,,,Southern Europe,Europe,L823772,G826838,3.901
2/13/2023,42.1027,14.4159,Italy,1.2,PV,operating,,,Southern Europe,Europe,L823773,G826839,3.951
2/13/2023,42.6581,13.6979,Italy,6,PV,operating,,,Southern Europe,Europe,L823774,G826840,3.835
2/13/2023,45.0369,9.1378,Italy,4.4,PV,operating,,,Southern Europe,Europe,L823775,G826841,3.802
2/13/2023,36.922,14.7214,Italy,2,PV,operating,,,Southern Europe,Europe,L823776,G826842,4.469
